Trade #,Type,Date/Time,Signal,Price INR,Position size (qty),Position size (value),Net P&L INR,Net P&L %,Run-up INR,Run-up %,Drawdown INR,Drawdown %,Cumulative P&L INR,Cumulative P&L %
91,Exit short,2022-11-30 12:22,Close entry(s) order Short,52713.6,1,52731.55,-478.92,-0.03,2501.82,0.14,-732.18,-0.04,-90556.2,-0.91
91,Entry short,2022-11-30 10:44,Short,52731.55,1,52731.55,-478.92,-0.03,2501.82,0.14,-732.18,-0.04,-90556.2,-0.91
92,Exit long,2022-11-30 13:40,Close entry(s) order Long,52716.5,1,52737.95,-1858.02,-0.10,795.5,0.04,-1444.5,-0.08,-92414.23,-0.92
92,Entry long,2022-11-30 12:59,Long,52737.95,1,52737.95,-1858.02,-0.10,795.5,0.04,-1444.5,-0.08,-92414.23,-0.92
93,Exit long,2022-12-01 11:10,Close entry(s) order Long,53078.55,1,52788.4,9043.65,0.49,13519.22,0.73,-1996.28,-0.11,-83370.58,-0.83
93,Entry long,2022-11-30 14:16,Long,52788.4,1,52788.4,9043.65,0.49,13519.22,0.73,-1996.28,-0.11,-83370.58,-0.83
94,Exit long,2022-12-01 13:25,Close entry(s) order Long,53065,1,53121.5,-3092.46,-0.17,0,0.00,-2537.03,-0.14,-86463.04,-0.86
94,Entry long,2022-12-01 12:40,Long,53121.5,1,53121.5,-3092.46,-0.17,0,0.00,-2537.03,-0.14,-86463.04,-0.86
95,Exit short,2022-12-01 14:12,Close entry(s) order Short,52993.2,1,53031.5,227.24,0.01,7038.17,0.38,-765.08,-0.04,-86235.8,-0.86
95,Entry short,2022-12-01 13:26,Short,53031.5,1,53031.5,227.24,0.01,7038.17,0.38,-765.08,-0.04,-86235.8,-0.86
96,Exit short,2022-12-02 11:08,Close entry(s) order Short,52804.5,1,52806.5,-1038.92,-0.06,1298.78,0.07,-2874.97,-0.16,-87274.71,-0.87
96,Entry short,2022-12-02 09:16,Short,52806.5,1,52806.5,-1038.92,-0.06,1298.78,0.07,-2874.97,-0.16,-87274.71,-0.87
97,Exit short,2022-12-02 12:45,Close entry(s) order Short,52736.5,1,52695.3,-2549.03,-0.14,911.45,0.05,-2065.3,-0.11,-89823.75,-0.90
97,Entry short,2022-12-02 11:52,Short,52695.3,1,52695.3,-2549.03,-0.14,911.45,0.05,-2065.3,-0.11,-89823.75,-0.90
98,Exit long,2022-12-02 14:44,Close entry(s) order Long,52757.45,1,52825.55,-3492.12,-0.19,0,0.00,-3146.42,-0.17,-93315.87,-0.93
98,Entry long,2022-12-02 14:29,Long,52825.55,1,52825.55,-3492.12,-0.19,0,0.00,-3146.42,-0.17,-93315.87,-0.93
99,Exit long,2022-12-05 09:32,Close entry(s) order Long,52814.8,1,52838.5,-1938.86,-0.10,1991.45,0.11,-2409.8,-0.13,-95254.73,-0.95
99,Entry long,2022-12-02 15:00,Long,52838.5,1,52838.5,-1938.86,-0.10,1991.45,0.11,-2409.8,-0.13,-95254.73,-0.95
100,Exit short,2022-12-05 10:33,Close entry(s) order Short,52817.2,1,52729.4,-4181.24,-0.23,386.09,0.02,-3626.66,-0.20,-99435.97,-0.99
100,Entry short,2022-12-05 09:59,Short,52729.4,1,52729.4,-4181.24,-0.23,386.09,0.02,-3626.66,-0.20,-99435.97,-0.99
101,Exit long,2022-12-05 13:18,Close entry(s) order Long,52927.9,1,52870.7,891.11,0.05,4213.61,0.23,-1227.14,-0.07,-98544.85,-0.99
101,Entry long,2022-12-05 11:12,Long,52870.7,1,52870.7,891.11,0.05,4213.61,0.23,-1227.14,-0.07,-98544.85,-0.99
102,Exit long,2022-12-06 09:22,Close entry(s) order Long,52963.4,1,53013.15,-2854,-0.15,1301.86,0.07,-5514.39,-0.30,-101398.86,-1.01
102,Entry long,2022-12-05 14:32,Long,53013.15,1,53013.15,-2854,-0.15,1301.86,0.07,-5514.39,-0.30,-101398.86,-1.01
103,Exit short,2022-12-06 12:28,Close entry(s) order Short,52942.45,1,52893.2,-2835.02,-0.15,134.12,0.01,-3145.38,-0.17,-104233.88,-1.04
103,Entry short,2022-12-06 11:09,Short,52893.2,1,52893.2,-2835.02,-0.15,134.12,0.01,-3145.38,-0.17,-104233.88,-1.04
104,Exit long,2022-12-06 13:51,Close entry(s) order Long,52907.4,1,52977.65,-3570.54,-0.19,0,0.00,-3015.02,-0.16,-107804.42,-1.08
104,Entry long,2022-12-06 13:47,Long,52977.65,1,52977.65,-3570.54,-0.19,0,0.00,-3015.02,-0.16,-107804.42,-1.08
105,Exit long,2022-12-07 10:41,Close entry(s) order Long,52910.05,1,53008.15,-4545.64,-0.24,295.66,0.02,-3990.09,-0.22,-112350.06,-1.12
105,Entry long,2022-12-07 10:00,Long,53008.15,1,53008.15,-4545.64,-0.24,295.66,0.02,-3990.09,-0.22,-112350.06,-1.12
106,Exit short,2022-12-07 12:19,Close entry(s) order Short,52813.45,1,52819.45,-899.15,-0.05,4721.65,0.26,-1214.35,-0.07,-113249.21,-1.13
106,Entry short,2022-12-07 10:52,Short,52819.45,1,52819.45,-899.15,-0.05,4721.65,0.26,-1214.35,-0.07,-113249.21,-1.13
107,Exit long,2022-12-07 13:14,Close entry(s) order Long,52789.2,1,52839.65,-2874.85,-0.16,0,0.00,-2415.07,-0.13,-116124.06,-1.16
107,Entry long,2022-12-07 12:57,Long,52839.65,1,52839.65,-2874.85,-0.16,0,0.00,-2415.07,-0.13,-116124.06,-1.16
108,Exit long,2022-12-07 13:42,Close entry(s) order Long,52816.55,1,52848.5,-2227.73,-0.12,425.09,0.02,-1674.91,-0.09,-118351.8,-1.18
108,Entry long,2022-12-07 13:24,Long,52848.5,1,52848.5,-2227.73,-0.12,425.09,0.02,-1674.91,-0.09,-118351.8,-1.18
109,Exit short,2022-12-07 14:29,Close entry(s) order Short,52820.2,1,52768.3,-2925.18,-0.16,292.93,0.02,-2370.57,-0.13,-121276.98,-1.21
109,Entry short,2022-12-07 14:12,Short,52768.3,1,52768.3,-2925.18,-0.16,292.93,0.02,-2370.57,-0.13,-121276.98,-1.21
110,Exit long,2022-12-08 12:00,Close entry(s) order Long,53040.15,1,52892.3,4062.46,0.22,6771.88,0.37,-1146.87,-0.06,-117214.52,-1.17
110,Entry long,2022-12-08 09:25,Long,52892.3,1,52892.3,4062.46,0.22,6771.88,0.37,-1146.87,-0.06,-117214.52,-1.17
111,Exit short,2022-12-08 13:00,Close entry(s) order Short,53056.5,1,53003.95,-2952.88,-0.16,0,0.00,-2479.79,-0.13,-120167.4,-1.20
111,Entry short,2022-12-08 12:47,Short,53003.95,1,53003.95,-2952.88,-0.16,0,0.00,-2479.79,-0.13,-120167.4,-1.20
112,Exit long,2022-12-09 10:42,Close entry(s) order Long,53349.1,1,53087.6,8034.91,0.43,13111.83,0.71,-1591.67,-0.09,-112132.48,-1.12
112,Entry long,2022-12-08 13:24,Long,53087.6,1,53087.6,8034.91,0.43,13111.83,0.71,-1591.67,-0.09,-112132.48,-1.12
113,Exit short,2022-12-09 14:52,Close entry(s) order Short,53158.05,1,53326.5,4777.66,0.26,9380.07,0.50,-962.43,-0.05,-107354.82,-1.07
113,Entry short,2022-12-09 12:30,Short,53326.5,1,53326.5,4777.66,0.26,9380.07,0.50,-962.43,-0.05,-107354.82,-1.07
114,Exit long,2022-12-12 09:16,Close entry(s) order Long,53141.5,1,53247.05,-4811.33,-0.26,2534.91,0.14,-5653.34,-0.30,-112166.16,-1.12
114,Entry long,2022-12-09 15:10,Long,53247.05,1,53247.05,-4811.33,-0.26,2534.91,0.14,-5653.34,-0.30,-112166.16,-1.12
115,Exit long,2022-12-12 11:26,Close entry(s) order Long,53341.4,1,53360.5,-1788.87,-0.10,1781.21,0.10,-2590.29,-0.14,-113955.02,-1.14
115,Entry long,2022-12-12 09:53,Long,53360.5,1,53360.5,-1788.87,-0.10,1781.21,0.10,-2590.29,-0.14,-113955.02,-1.14
116,Exit long,2022-12-12 13:09,Close entry(s) order Long,53340.65,1,53391.5,-2900.44,-0.16,0,0.00,-2483.86,-0.13,-116855.46,-1.17
116,Entry long,2022-12-12 13:02,Long,53391.5,1,53391.5,-2900.44,-0.16,0,0.00,-2483.86,-0.13,-116855.46,-1.17
117,Exit short,2022-12-12 13:47,Close entry(s) order Short,53326.5,1,53265.75,-3245.47,-0.17,105.71,0.01,-3210.54,-0.17,-120100.93,-1.20
117,Entry short,2022-12-12 13:30,Short,53265.75,1,53265.75,-3245.47,-0.17,105.71,0.01,-3210.54,-0.17,-120100.93,-1.20
118,Exit long,2022-12-13 12:21,Close entry(s) order Long,53527.55,1,53385.5,3849.16,0.21,5987.95,0.32,-1908.05,-0.10,-116251.77,-1.16
118,Entry long,2022-12-12 15:06,Long,53385.5,1,53385.5,3849.16,0.21,5987.95,0.32,-1908.05,-0.10,-116251.77,-1.16
119,Exit short,2022-12-13 13:09,Close entry(s) order Short,53537.6,1,53509.5,-2107.49,-0.11,0,0.00,-1681.85,-0.09,-118359.26,-1.18
119,Entry short,2022-12-13 12:48,Short,53509.5,1,53509.5,-2107.49,-0.11,0,0.00,-1681.85,-0.09,-118359.26,-1.18
120,Exit short,2022-12-13 14:22,Close entry(s) order Short,53514.25,1,53493.65,-1844.58,-0.10,0,0.00,-1464.68,-0.08,-120203.84,-1.20
120,Entry short,2022-12-13 14:06,Short,53493.65,1,53493.65,-1844.58,-0.10,0,0.00,-1464.68,-0.08,-120203.84,-1.20
121,Exit long,2022-12-14 12:33,Close entry(s) order Long,53709.5,1,53567.2,3854.09,0.21,5487.29,0.29,-1775.21,-0.09,-116349.75,-1.16
121,Entry long,2022-12-13 15:02,Long,53567.2,1,53567.2,3854.09,0.21,5487.29,0.29,-1775.21,-0.09,-116349.75,-1.16
122,Exit short,2022-12-14 13:16,Close entry(s) order Short,53711.4,1,53688.4,-1932.7,-0.10,0,0.00,-1368.73,-0.07,-118282.44,-1.18
122,Entry short,2022-12-14 13:00,Short,53688.4,1,53688.4,-1932.7,-0.10,0,0.00,-1368.73,-0.07,-118282.44,-1.18
123,Exit short,2022-12-14 14:03,Close entry(s) order Short,53696.5,1,53674.55,-1895.65,-0.10,8.67,0.00,-1785.08,-0.09,-120178.09,-1.20
123,Entry short,2022-12-14 13:38,Short,53674.55,1,53674.55,-1895.65,-0.10,8.67,0.00,-1785.08,-0.09,-120178.09,-1.20
124,Exit short,2022-12-14 14:56,Close entry(s) order Short,53681.1,1,53651.5,-2162.99,-0.12,486.66,0.03,-1683.34,-0.09,-122341.09,-1.22
124,Entry short,2022-12-14 14:39,Short,53651.5,1,53651.5,-2162.99,-0.12,486.66,0.03,-1683.34,-0.09,-122341.09,-1.22
125,Exit short,2022-12-15 14:14,Close entry(s) order Short,53475.5,1,53595.2,3065.26,0.16,5621.75,0.30,-562.75,-0.03,-119275.83,-1.19
125,Entry short,2022-12-15 11:27,Short,53595.2,1,53595.2,3065.26,0.16,5621.75,0.30,-562.75,-0.03,-119275.83,-1.19
126,Exit short,2022-12-16 11:25,Close entry(s) order Short,52838.75,1,53394.6,18339.3,0.98,23997.11,1.28,-1190.64,-0.06,-100936.53,-1.01
126,Entry short,2022-12-15 14:30,Short,53394.6,1,53394.6,18339.3,0.98,23997.11,1.28,-1190.64,-0.06,-100936.53,-1.01
127,Exit long,2022-12-16 13:43,Close entry(s) order Long,52861.6,1,52886.4,-1978.35,-0.11,4684.19,0.25,-1951.81,-0.11,-102914.88,-1.03
127,Entry long,2022-12-16 12:30,Long,52886.4,1,52886.4,-1978.35,-0.11,4684.19,0.25,-1951.81,-0.11,-102914.88,-1.03
128,Exit short,2022-12-16 15:18,Close entry(s) order Short,52823.75,1,52771.6,-2934,-0.16,2774.4,0.15,-2823.85,-0.15,-105848.88,-1.06
128,Entry short,2022-12-16 14:33,Short,52771.6,1,52771.6,-2934,-0.16,2774.4,0.15,-2823.85,-0.15,-105848.88,-1.06
129,Exit long,2022-12-19 12:02,Close entry(s) order Long,52939.5,1,52928.45,-724.86,-0.04,2351,0.13,-2624.25,-0.14,-106573.75,-1.07
129,Entry long,2022-12-19 10:06,Long,52928.45,1,52928.45,-724.86,-0.04,2351,0.13,-2624.25,-0.14,-106573.75,-1.07
130,Exit short,2022-12-19 13:32,Close entry(s) order Short,52911.85,1,52879.7,-2236.06,-0.12,1093.26,0.06,-2060.24,-0.11,-108809.8,-1.09
130,Entry short,2022-12-19 12:49,Short,52879.7,1,52879.7,-2236.06,-0.12,1093.26,0.06,-2060.24,-0.11,-108809.8,-1.09
131,Exit long,2022-12-20 09:16,Close entry(s) order Long,52881.4,1,52979.5,-4545.04,-0.25,2217.47,0.12,-6746.03,-0.36,-113354.84,-1.13
131,Entry long,2022-12-19 14:17,Long,52979.5,1,52979.5,-4545.04,-0.25,2217.47,0.12,-6746.03,-0.36,-113354.84,-1.13
132,Exit short,2022-12-20 12:08,Close entry(s) order Short,52636.5,1,52881.4,7463.56,0.40,11488.25,0.62,-2293,-0.12,-105891.29,-1.06
132,Entry short,2022-12-20 09:16,Short,52881.4,1,52881.4,7463.56,0.40,11488.25,0.62,-2293,-0.12,-105891.29,-1.06
133,Exit long,2022-12-20 13:30,Close entry(s) order Long,52649.5,1,52720.65,-3596.64,-0.19,445.68,0.02,-3299.32,-0.18,-109487.92,-1.09
133,Entry long,2022-12-20 12:33,Long,52720.65,1,52720.65,-3596.64,-0.19,445.68,0.02,-3299.32,-0.18,-109487.92,-1.09
134,Exit long,2022-12-21 10:21,Close entry(s) order Long,52948.7,1,52755.5,5652.11,0.31,14284.32,0.77,-833.93,-0.05,-103835.81,-1.04
134,Entry long,2022-12-20 14:19,Long,52755.5,1,52755.5,5652.11,0.31,14284.32,0.77,-833.93,-0.05,-103835.81,-1.04
135,Exit short,2022-12-21 14:11,Close entry(s) order Short,52387.4,1,52825.3,14221.77,0.77,30520.08,1.65,-554.67,-0.03,-89614.05,-0.90
135,Entry short,2022-12-21 12:15,Short,52825.3,1,52825.3,14221.77,0.77,30520.08,1.65,-554.67,-0.03,-89614.05,-0.90
136,Exit short,2022-12-22 11:21,Close entry(s) order Short,52142.65,1,52090,-2937.19,-0.16,4440.56,0.24,-9527.94,-0.52,-92551.24,-0.93
136,Entry short,2022-12-22 09:39,Short,52090,1,52090,-2937.19,-0.16,4440.56,0.24,-9527.94,-0.52,-92551.24,-0.93
137,Exit short,2022-12-22 13:09,Close entry(s) order Short,51937.15,1,51911.35,-1993.41,-0.11,2599.68,0.14,-2431.57,-0.13,-94544.65,-0.95
137,Entry short,2022-12-22 11:47,Short,51911.35,1,51911.35,-1993.41,-0.11,2599.68,0.14,-2431.57,-0.13,-94544.65,-0.95
138,Exit long,2022-12-22 14:43,Close entry(s) order Long,52011.7,1,52110,-4533.78,-0.25,3595.1,0.20,-3994.65,-0.22,-99078.43,-0.99
138,Entry long,2022-12-22 14:06,Long,52110,1,52110,-4533.78,-0.25,3595.1,0.20,-3994.65,-0.22,-99078.43,-0.99
139,Exit short,2022-12-23 11:09,Close entry(s) order Short,51571.5,1,51913.85,10895.65,0.60,15276.65,0.84,-812.85,-0.04,-88182.77,-0.88
139,Entry short,2022-12-22 15:27,Short,51913.85,1,51913.85,10895.65,0.60,15276.65,0.84,-812.85,-0.04,-88182.77,-0.88
140,Exit short,2022-12-23 12:20,Close entry(s) order Short,51491.5,1,51461.75,-2122.26,-0.12,1846.65,0.10,-2626.35,-0.15,-90305.03,-0.90
140,Entry short,2022-12-23 11:32,Short,51461.75,1,51461.75,-2122.26,-0.12,1846.65,0.10,-2626.35,-0.15,-90305.03,-0.90
141,Exit short,2022-12-23 13:06,Close entry(s) order Short,51480.1,1,51386.45,-4357.85,-0.24,0,0.00,-3817.31,-0.21,-94662.88,-0.95
141,Entry short,2022-12-23 13:05,Short,51386.45,1,51386.45,-4357.85,-0.24,0,0.00,-3817.31,-0.21,-94662.88,-0.95
142,Exit short,2022-12-26 09:20,Close entry(s) order Short,51306.3,1,51306.7,-1063.44,-0.06,5588.03,0.31,-4224.22,-0.24,-95726.32,-0.96
142,Entry short,2022-12-23 14:14,Short,51306.7,1,51306.7,-1063.44,-0.06,5588.03,0.31,-4224.22,-0.24,-95726.32,-0.96
143,Exit long,2022-12-26 11:18,Close entry(s) order Long,51642.15,1,51420.5,6675.59,0.37,9855.08,0.55,-1484.92,-0.08,-89050.73,-0.89
143,Entry long,2022-12-26 09:25,Long,51420.5,1,51420.5,6675.59,0.37,9855.08,0.55,-1484.92,-0.08,-89050.73,-0.89
144,Exit long,2022-12-26 13:27,Close entry(s) order Long,51806.7,1,51735.05,1420.56,0.08,3672.53,0.20,-642.97,-0.04,-87630.16,-0.88
144,Entry long,2022-12-26 11:41,Long,51735.05,1,51735.05,1420.56,0.08,3672.53,0.20,-642.97,-0.04,-87630.16,-0.88
145,Exit long,2022-12-26 15:12,Close entry(s) order Long,52082.5,1,51867.5,6433.53,0.35,15870.39,0.87,-801.86,-0.04,-81196.64,-0.81
145,Entry long,2022-12-26 13:31,Long,51867.5,1,51867.5,6433.53,0.35,15870.39,0.87,-801.86,-0.04,-81196.64,-0.81
146,Exit long,2022-12-27 09:29,Close entry(s) order Long,52113.55,1,52362.85,-9822.5,-0.54,1382.19,0.08,-10222.06,-0.56,-91019.14,-0.91
146,Entry long,2022-12-27 09:20,Long,52362.85,1,52362.85,-9822.5,-0.54,1382.19,0.08,-10222.06,-0.56,-91019.14,-0.91
147,Exit short,2022-12-27 11:06,Close entry(s) order Short,52141.5,1,51894.75,-9728.63,-0.54,0,0.00,-9504.89,-0.52,-100747.77,-1.01
147,Entry short,2022-12-27 09:49,Short,51894.75,1,51894.75,-9728.63,-0.54,0,0.00,-9504.89,-0.52,-100747.77,-1.01
148,Exit short,2022-12-27 13:04,Close entry(s) order Short,51990.9,1,51911.45,-3871.72,-0.21,0,0.00,-3689.82,-0.20,-104619.5,-1.05
148,Entry short,2022-12-27 12:51,Short,51911.45,1,51911.45,-3871.72,-0.21,0,0.00,-3689.82,-0.20,-104619.5,-1.05
149,Exit long,2022-12-27 14:27,Close entry(s) order Long,52072.8,1,52106.5,-2273.38,-0.12,5451.88,0.30,-3238.62,-0.18,-106892.88,-1.07
149,Entry long,2022-12-27 13:48,Long,52106.5,1,52106.5,-2273.38,-0.12,5451.88,0.30,-3238.62,-0.18,-106892.88,-1.07
150,Exit long,2022-12-28 10:22,Close entry(s) order Long,52295.65,1,52302.35,-1332.78,-0.07,5301.08,0.29,-3979.17,-0.22,-108225.66,-1.08
150,Entry long,2022-12-27 14:53,Long,52302.35,1,52302.35,-1332.78,-0.07,5301.08,0.29,-3979.17,-0.22,-108225.66,-1.08
151,Exit long,2022-12-28 12:23,Close entry(s) order Long,52400.65,1,52483.5,-4001.03,-0.22,932.92,0.05,-3599.58,-0.20,-112226.69,-1.12
151,Entry long,2022-12-28 11:13,Long,52483.5,1,52483.5,-4001.03,-0.22,932.92,0.05,-3599.58,-0.20,-112226.69,-1.12
152,Exit short,2022-12-28 13:49,Close entry(s) order Short,52443.6,1,52376.95,-3433.37,-0.19,1424.04,0.08,-3062.96,-0.17,-115660.06,-1.16
152,Entry short,2022-12-28 12:42,Short,52376.95,1,52376.95,-3433.37,-0.19,1424.04,0.08,-3062.96,-0.17,-115660.06,-1.16
153,Exit short,2022-12-29 10:56,Close entry(s) order Short,52061.8,1,52289.35,6868.56,0.38,10351.71,0.57,-1289.29,-0.07,-108791.5,-1.09
153,Entry short,2022-12-28 15:19,Short,52289.35,1,52289.35,6868.56,0.38,10351.71,0.57,-1289.29,-0.07,-108791.5,-1.09
154,Exit long,2022-12-30 10:33,Close entry(s) order Long,52799.2,1,52149.55,21635.79,1.19,28285.43,1.55,-2435.82,-0.13,-87155.71,-0.87
154,Entry long,2022-12-29 11:52,Long,52149.55,1,52149.55,21635.79,1.19,28285.43,1.55,-2435.82,-0.13,-87155.71,-0.87
155,Exit short,2022-12-30 12:23,Close entry(s) order Short,52712.35,1,52682.95,-2135.65,-0.12,2220.58,0.12,-2269.92,-0.12,-89291.36,-0.89
155,Entry short,2022-12-30 11:17,Short,52682.95,1,52682.95,-2135.65,-0.12,2220.58,0.12,-2269.92,-0.12,-89291.36,-0.89
156,Exit long,2022-12-30 13:03,Close entry(s) order Long,52667.2,1,52757.2,-4256.96,-0.23,0,0.00,-3948.95,-0.21,-93548.31,-0.94
156,Entry long,2022-12-30 12:45,Long,52757.2,1,52757.2,-4256.96,-0.23,0,0.00,-3948.95,-0.21,-93548.31,-0.94
157,Exit short,2022-12-30 14:11,Close entry(s) order Short,52672.15,1,52563.6,-4904.23,-0.27,0,0.00,-4524.42,-0.25,-98452.54,-0.98
157,Entry short,2022-12-30 13:52,Short,52563.6,1,52563.6,-4904.23,-0.27,0,0.00,-4524.42,-0.25,-98452.54,-0.98
158,Exit long,2022-12-30 15:01,Close entry(s) order Long,52662.6,1,52743.7,-3945.27,-0.21,793.69,0.04,-3808.81,-0.21,-102397.8,-1.02
158,Entry long,2022-12-30 14:52,Long,52743.7,1,52743.7,-3945.27,-0.21,793.69,0.04,-3808.81,-0.21,-102397.8,-1.02
159,Exit short,2022-12-30 15:23,Close entry(s) order Short,52601.2,1,52410.25,-7785.87,-0.42,886.44,0.05,-7737.56,-0.42,-110183.68,-1.10
159,Entry short,2022-12-30 15:03,Short,52410.25,1,52410.25,-7785.87,-0.42,886.44,0.05,-7737.56,-0.42,-110183.68,-1.10
160,Exit long,2023-01-02 11:24,Close entry(s) order Long,52815.2,1,52810.4,-941.07,-0.05,2658.49,0.14,-2000.01,-0.11,-111124.74,-1.11
160,Entry long,2023-01-02 09:45,Long,52810.4,1,52810.4,-941.07,-0.05,2658.49,0.14,-2000.01,-0.11,-111124.74,-1.11
161,Exit short,2023-01-02 13:09,Close entry(s) order Short,52767.35,1,52730.2,-2407.97,-0.13,879.58,0.05,-2023.67,-0.11,-113532.72,-1.14
161,Entry short,2023-01-02 12:26,Short,52730.2,1,52730.2,-2407.97,-0.13,879.58,0.05,-2023.67,-0.11,-113532.72,-1.14
162,Exit short,2023-01-02 14:47,Close entry(s) order Short,52748.35,1,52658.2,-4262.02,-0.23,2058.09,0.11,-3708.16,-0.20,-117794.74,-1.18
162,Entry short,2023-01-02 13:51,Short,52658.2,1,52658.2,-4262.02,-0.23,2058.09,0.11,-3708.16,-0.20,-117794.74,-1.18
163,Exit long,2023-01-03 11:23,Close entry(s) order Long,52898.2,1,52792.1,2603.75,0.14,5574.18,0.30,-3079.57,-0.17,-115190.98,-1.15
163,Entry long,2023-01-02 15:21,Long,52792.1,1,52792.1,2603.75,0.14,5574.18,0.30,-3079.57,-0.17,-115190.98,-1.15
164,Exit short,2023-01-03 13:16,Close entry(s) order Short,52823.3,1,52853.2,-63.1,0.00,4264.54,0.23,-624.96,-0.03,-115254.09,-1.15
164,Entry short,2023-01-03 12:04,Short,52853.2,1,52853.2,-63.1,0.00,4264.54,0.23,-624.96,-0.03,-115254.09,-1.15
165,Exit long,2023-01-04 09:37,Close entry(s) order Long,52945.1,1,52886.15,952.02,0.05,6131.45,0.33,-823.05,-0.04,-114302.07,-1.14
165,Entry long,2023-01-03 13:41,Long,52886.15,1,52886.15,952.02,0.05,6131.45,0.33,-823.05,-0.04,-114302.07,-1.14
166,Exit short,2023-01-04 12:46,Close entry(s) order Short,52576.3,1,52879.7,9511.71,0.51,15282.26,0.83,-1475.74,-0.08,-104790.36,-1.05
166,Entry short,2023-01-04 09:44,Short,52879.7,1,52879.7,9511.71,0.51,15282.26,0.83,-1475.74,-0.08,-104790.36,-1.05
167,Exit long,2023-01-04 14:21,Close entry(s) order Long,52597.85,1,52652.2,-3007.38,-0.16,1928.65,0.10,-2455.1,-0.13,-107797.73,-1.08
167,Entry long,2023-01-04 13:44,Long,52652.2,1,52652.2,-3007.38,-0.16,1928.65,0.10,-2455.1,-0.13,-107797.73,-1.08
168,Exit short,2023-01-05 09:18,Close entry(s) order Short,52577.15,1,52436.05,-6041.14,-0.33,774.17,0.04,-7078.08,-0.39,-113838.87,-1.14
168,Entry short,2023-01-04 14:46,Short,52436.05,1,52436.05,-6041.14,-0.33,774.17,0.04,-7078.08,-0.39,-113838.87,-1.14
169,Exit short,2023-01-05 13:14,Close entry(s) order Short,52147.55,1,52333.2,5400.7,0.29,8718.5,0.48,-4364.5,-0.24,-108438.17,-1.08
169,Entry short,2023-01-05 09:45,Short,52333.2,1,52333.2,5400.7,0.29,8718.5,0.48,-4364.5,-0.24,-108438.17,-1.08
170,Exit short,2023-01-05 14:28,Close entry(s) order Short,52017.2,1,51972.25,-2665.14,-0.15,4055.04,0.22,-2223.96,-0.12,-111103.3,-1.11
170,Entry short,2023-01-05 13:20,Short,51972.25,1,51972.25,-2665.14,-0.15,4055.04,0.22,-2223.96,-0.12,-111103.3,-1.11
171,Exit long,2023-01-06 09:20,Close entry(s) order Long,52064.9,1,52143.05,-3829.43,-0.21,1690.75,0.09,-3902.25,-0.21,-114932.74,-1.15
171,Entry long,2023-01-05 15:03,Long,52143.05,1,52143.05,-3829.43,-0.21,1690.75,0.09,-3902.25,-0.21,-114932.74,-1.15
172,Exit short,2023-01-06 11:36,Close entry(s) order Short,51872.2,1,51918.3,523.7,0.03,4183.36,0.23,-1278.39,-0.07,-114409.04,-1.14
172,Entry short,2023-01-06 09:59,Short,51918.3,1,51918.3,523.7,0.03,4183.36,0.23,-1278.39,-0.07,-114409.04,-1.14
173,Exit short,2023-01-06 14:25,Close entry(s) order Short,51602.1,1,51788.9,5452.39,0.30,12395.72,0.68,-1693.53,-0.09,-108956.65,-1.09
173,Entry short,2023-01-06 12:27,Short,51788.9,1,51788.9,5452.39,0.30,12395.72,0.68,-1693.53,-0.09,-108956.65,-1.09
174,Exit long,2023-01-09 12:38,Close entry(s) order Long,52160.65,1,51667.2,16180.56,0.89,20754.99,1.15,-1547.01,-0.09,-92776.09,-0.93
174,Entry long,2023-01-06 14:58,Long,51667.2,1,51667.2,16180.56,0.89,20754.99,1.15,-1547.01,-0.09,-92776.09,-0.93
175,Exit short,2023-01-09 14:35,Close entry(s) order Short,52050.5,1,52082.65,31.85,0.00,6685.88,0.37,-606.37,-0.03,-92744.23,-0.93
175,Entry short,2023-01-09 13:40,Short,52082.65,1,52082.65,31.85,0.00,6685.88,0.37,-606.37,-0.03,-92744.23,-0.93
176,Exit long,2023-01-10 09:16,Close entry(s) order Long,51997.2,1,52160.2,-6798.65,-0.37,0,0.00,-6252.68,-0.34,-99542.89,-1.00
176,Entry long,2023-01-09 15:05,Long,52160.2,1,52160.2,-6798.65,-0.37,0,0.00,-6252.68,-0.34,-99542.89,-1.00
177,Exit short,2023-01-10 12:11,Close entry(s) order Short,51649.75,1,51850.5,5939.5,0.33,9546.07,0.53,-1204.18,-0.07,-93603.39,-0.94
177,Entry short,2023-01-10 09:30,Short,51850.5,1,51850.5,5939.5,0.33,9546.07,0.53,-1204.18,-0.07,-93603.39,-0.94
178,Exit short,2023-01-10 13:32,Close entry(s) order Short,51553.45,1,51509.6,-2616.91,-0.15,3904.15,0.22,-2136.85,-0.12,-96220.3,-0.96
178,Entry short,2023-01-10 12:42,Short,51509.6,1,51509.6,-2616.91,-0.15,3904.15,0.22,-2136.85,-0.12,-96220.3,-0.96
179,Exit short,2023-01-11 09:38,Close entry(s) order Short,51586.2,1,51322.35,-10315.29,-0.57,2091.37,0.12,-9773.63,-0.54,-106535.59,-1.07
179,Entry short,2023-01-11 09:23,Short,51322.35,1,51322.35,-10315.29,-0.57,2091.37,0.12,-9773.63,-0.54,-106535.59,-1.07
180,Exit long,2023-01-11 09:42,Close entry(s) order Long,51536.7,1,51700.75,-6825.74,-0.38,612.14,0.03,-7632.11,-0.42,-113361.34,-1.13
